distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
5.276822832119189677e+00,5.482592159377960295e-01,-1.232216804511929942e+00,-1.264817739604350011e-01,-9.523806891562119903e-01,1.064126247193249997e+00,-1.265928955983407711e+00,9.565080128948298677e-02,-1.453404526510794437e+00,-1.078453385456020985e+00
2.112788501708450006e+00,-4.946454904574020262e-01,-2.777588248750300151e-02,5.645185803145309489e-01,3.629776950279319792e-01,1.962038863279790046e+00,-1.326973785243759085e+00,3.412450943498061134e-02,-1.393857823736321055e+00,-1.260089746751197115e+00
4.460472928012399585e+00,7.644270471651549714e-01,-4.364254810315050248e-01,-8.264561588104010204e-01,-8.303678073653749658e-01,1.731653775327260059e+00,-1.242189616886008929e+00,4.989531248823881465e-02,-1.339984429362957030e+00,-1.144394804409060828e+00
9.221396051775779812e-01,-5.306856199788869688e-01,1.873028535882879930e-01,-3.342441787876980208e-01,6.843774812086740322e-01,1.361395092195069934e+00,-1.226383140222000678e+00,3.275501735897885791e-02,-1.290582974245599202e+00,-1.162183306198402155e+00
9.175047488707219756e-01,-7.267870934645890291e-01,7.249996937777659634e-01,2.316636280781829982e-01,1.368074751229660102e-01,9.621956802028359679e-01,-1.449021798349581225e+00,4.293212615529102411e-02,-1.533168765613951656e+00,-1.364874831085210793e+00
2.478033919667220086e+00,2.694948137832480217e-01,-6.084884698921390056e-01,-1.166925440019469962e+00,-1.496464612905019920e-02,1.248974969925549905e+00,-1.283727406190975140e+00,5.070927776052627789e-02,-1.383117590601606661e+00,-1.184337221780343619e+00
9.110369157711849519e-01,-7.281540965013639788e-01,7.465075673853449612e-01,-4.190895587695119828e-01,7.796070474844479792e-01,7.091305260475070371e-01,-1.361993238273362605e+00,2.975279730286243055e-02,-1.420308720986972917e+00,-1.303677755559752294e+00
1.686817423133770033e+00,-6.182757503455359460e-01,3.674773833523439781e-02,3.464224433099959977e-01,9.938735716049410529e-01,1.669896502935519944e+00,-1.348496324485033426e+00,4.257465092700107867e-02,-1.431942640301955505e+00,-1.265050008668111348e+00
6.450690852157499933e+00,1.221272152422629986e+00,-6.515042171072960020e-01,-9.102137775103960049e-01,-8.779825905032629940e-01,1.440449767524559999e+00,-1.391149890364763442e+00,7.262226571587673818e-02,-1.533489531167881781e+00,-1.248810249561645103e+00
1.441304203176779986e+00,-5.088656498295290181e-02,-7.079162970266120181e-02,-9.591630351922120212e-01,-8.341089688976370542e-02,1.222238519048419958e+00,-1.216575134321134177e+00,4.728110849390876336e-02,-1.309246106969195411e+00,-1.123904161673072943e+00
5.747492879247509734e+00,7.823976344327809862e-01,-1.898960886346880095e+00,4.021702090031750165e-01,1.479459333212880014e-02,2.359282483393140062e+00,-1.685662831677986473e+00,1.475141358216031373e-01,-1.974790537888328590e+00,-1.396535125467644356e+00
1.357835653331100012e+00,-2.630373657968549939e-01,-2.777588248750300151e-02,8.147036751327000337e-01,5.593886754717179999e-01,2.576542736705360159e+00,-1.319177860225430488e+00,5.303522848586639943e-02,-1.423126908057728679e+00,-1.215228812393132296e+00
1.594607267892770075e+00,-3.876605616592480041e-01,1.227792327655509996e-01,2.368304941668190056e-01,9.730421039821149920e-01,8.478288465808749841e-01,-1.116303524079374832e+00,4.057600225418691448e-02,-1.195832488497581281e+00,-1.036774559661168382e+00
2.107272657330519827e+00,-4.818400290285270171e-01,-3.934097338163479729e-01,-2.164940200308849982e-01,1.993018779914420002e-01,1.453462944523729927e+00,-1.326107063754124127e+00,6.141644310812997831e-02,-1.446483292246058872e+00,-1.205730835262189382e+00
4.090198350996040233e+00,1.956748172748340009e+00,-1.361264046157409924e+00,-1.906596895877049891e-01,-1.642795044655579906e+00,1.692564152674570055e+00,-1.173089997914557925e+00,1.323017145508986747e-01,-1.432401358434319372e+00,-9.137786373947964780e-01
