distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
6.642974589814876207e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.272778709169934741e+00,6.386163991255265626e-02,-1.397947523398537895e+00,-1.147609894941331588e+00
6.924563401249016481e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.267592737402373215e+00,6.204620865790533984e-02,-1.389203306371867619e+00,-1.145982168432878812e+00
7.206152212683155645e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.262491026749957834e+00,6.029772568445480874e-02,-1.380674569091489223e+00,-1.144307484408426445e+00
7.487741024117294808e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.257478090911010815e+00,5.861526486022573812e-02,-1.372364010037053328e+00,-1.142592171784968302e+00
7.769329835551435082e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.252558328517280772e+00,5.699783567454824729e-02,-1.364274086439395406e+00,-1.140842570595166139e+00
8.050918646985574245e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.247736018524822965e+00,5.544438289199640768e-02,-1.356407008993135932e+00,-1.139065028056509998e+00
8.332507458419713409e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.243015315716967883e+00,5.395378656917123456e-02,-1.348764737392543545e+00,-1.137265894041392222e+00
8.614096269853852572e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.238400246325563447e+00,5.252486246561666183e-02,-1.341348976758172107e+00,-1.135451515892954788e+00
8.895685081287992846e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.233894703774200297e+00,5.115636295255319294e-02,-1.334161175161204582e+00,-1.133628232387196011e+00
9.177273892722132009e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.229502444551487272e+00,4.984697843104793358e-02,-1.327202522276341279e+00,-1.131802366826633266e+00
9.458862704156271173e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.225227084217150653e+00,4.859533932954725188e-02,-1.320473949303063277e+00,-1.129980219131238028e+00
9.740451515590411447e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.221072093546928139e+00,4.740001874576673518e-02,-1.313976130288631028e+00,-1.128168056805225250e+00
1.002204032702455061e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.217040794822634275e+00,4.625953573188018586e-02,-1.307709484857119353e+00,-1.126372104788149198e+00
1.030362913845868977e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.213136358268137371e+00,4.517235924197086916e-02,-1.301674182382400291e+00,-1.124598534153874452e+00
1.058521794989282894e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.209361798640640639e+00,4.413691279143427265e-02,-1.295870147711851716e+00,-1.122853449569429563e+00
1.086680676132696810e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.205719971978842731e+00,4.315157974386788636e-02,-1.290297068276823778e+00,-1.121142875680861684e+00
1.114839557276110726e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.202213572512043305e+00,4.221470924219992288e-02,-1.284954402626755199e+00,-1.119472742397331411e+00
