distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
1.409596992661519943e+00,-5.970809672120529488e-01,6.819839465626079678e-01,4.396979732258999851e-01,1.516870948535559982e-01,6.792919840027460410e-01,4.770738809508116018e-01,2.844127092462326450e-02,4.213289899385500026e-01,5.328187719630732566e-01
2.104765685144660115e+00,7.253136287715900021e-01,-3.719018602087689751e-01,-4.261600071013300073e-01,-3.393403562559090259e-01,6.248588098452549922e-01,1.041689442906180485e+00,1.325871577042960492e-01,7.818186138057602319e-01,1.301560272006600627e+00
1.391852162583600006e+00,-7.525217907288560548e-01,8.325390618156619515e-01,-3.538176660816719915e-02,6.278349262324319779e-01,1.819026096766699907e-01,4.827570252477730861e-01,5.023569783990462778e-02,3.842950574815600095e-01,5.812189930139861627e-01
1.708372958711940059e+00,-2.197468272349860086e-01,6.819839465626079678e-01,6.455567958099810433e-01,-3.631477478248529844e-01,2.244252728693359789e+00,5.436524724032519851e-01,1.005853652634560724e-01,3.465051564868780742e-01,7.407997883196258959e-01
1.678855438664079935e+00,-4.686228282473600126e-01,-1.568231241329779979e-01,1.655883459864839966e-02,3.897610105429930027e-01,1.673322208821439894e+00,5.120772306548853070e-01,4.236501804911031732e-02,4.290417952786290678e-01,5.951126660311415462e-01
5.226275403235010053e+00,3.671939457130439788e-01,-1.339756172549829927e+00,6.240735104940730027e-01,-3.363644323097920164e-01,2.728976950526349921e+00,1.393664414988561751e+00,2.194120398885711087e-01,9.636168168069623174e-01,1.823712013170161184e+00
3.457945291645680097e+00,5.857472818767679446e-01,1.227792327655509996e-01,-1.117907808771380004e-02,-1.083321342785400043e+00,1.382476822261180072e+00,1.398454573361843645e+00,1.190390083665108512e-01,1.165138116963482462e+00,1.631771029760204827e+00
5.550055539268610172e-01,-5.810400349447829571e-01,3.808737160565000002e-01,1.691173543736410045e-01,2.707240526982749862e-01,1.822631687567330128e-01,2.050401545928156322e-01,3.874070356432905010e-02,1.291083756067306909e-01,2.809719335789006012e-01
1.717926155409440048e+00,-1.868249841121669974e-01,5.314288313095539840e-01,7.905009866122469919e-01,-4.405217704239209886e-01,1.977043590139059948e+00,5.966245518054255070e-01,8.455692301124051458e-02,4.308929827033941007e-01,7.623561209074569689e-01
1.905400358817300077e+00,3.602571792698560094e-01,1.873028535882879930e-01,-7.206713741535879514e-01,-7.143067734667739588e-01,1.782362325910239909e+00,1.134184045975877186e+00,1.214014474610042860e-01,8.962372089523087393e-01,1.372130882999445634e+00
2.881413787221970058e+00,5.362970355706110359e-01,-1.783309977405569957e-01,-1.086974985805839955e+00,-6.309809029754700482e-01,1.414266968425140103e+00,1.046158551010507365e+00,1.042421740464881397e-01,8.418438898793906278e-01,1.250473212141624213e+00
1.445851264433239969e+00,-5.731919687213260506e-01,3.163500952337630068e-01,5.661502222372579718e-01,-1.794057007516870056e-02,3.310153117947660095e-01,4.421768300765047677e-01,5.305583180394227161e-02,3.381873997407779386e-01,5.461662604122315967e-01
1.001793280985620038e+00,-1.204443447760839975e-01,8.110311882080829538e-01,-4.653131974680289884e-02,-8.502639846122429757e-05,1.308617591206960029e-01,3.606533424072843053e-01,1.263023041065028107e-01,1.131008263585387974e-01,6.082058584560298131e-01
7.105578717641679587e-01,-6.249764283261539655e-01,3.163500952337630068e-01,-4.990400129831439879e-01,9.998254194971769593e-01,3.190662007102200159e-01,6.021409832558356490e-01,4.721583452760667876e-02,5.095979475817266069e-01,6.946840189299446910e-01
