distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
1.452746130997078167e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.701029911824806007e-01,7.030552209210635950e-02,6.323041678819520950e-01,9.079018144830091064e-01
1.480905012140492083e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.796996772546417320e-01,6.969021988048572369e-02,6.431068462888896997e-01,9.162925082203937643e-01
1.509063893283905999e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.891632167182459634e-01,6.911003026513905245e-02,6.537075573985734467e-01,9.246188760379184801e-01
1.537222774427320138e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.984941897684245671e-01,6.856368248738439752e-02,6.641093720931511291e-01,9.328790074436980051e-01
1.565381655570734054e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.076933235795240584e-01,6.804998851814697547e-02,6.743153460839559354e-01,9.410713010750921814e-01
1.593540536714147970e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.167614897069508384e-01,6.756784420194422713e-02,6.843285150711401199e-01,9.491944643427615569e-01
1.621699417857561887e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.256997012827461679e-01,6.711622970768590934e-02,6.941518910556817579e-01,9.572475115098105780e-01
1.649858299000975803e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.345091100167156828e-01,6.669420931853577150e-02,7.037884597523855756e-01,9.652297602810457899e-01
1.678017180144389719e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.431910030047465865e-01,6.630093061985874170e-02,7.132411789898234211e-01,9.731408270196697519e-01
1.706176061287803636e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.517467993470351217e-01,6.593562312502478095e-02,7.225129780219865516e-01,9.809806206720836919e-01
1.734334942431217774e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.601780465856421198e-01,6.559759639470277848e-02,7.316067576520246529e-01,9.887493355192595867e-01
1.762493823574631691e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.684864169616198781e-01,6.528623771631952843e-02,7.405253910376335957e-01,9.964474428856061605e-01
1.790652704718045607e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.766737035019451785e-01,6.500100938844478871e-02,7.492717251005933665e-01,1.004075681903296990e+00
1.818811585861459523e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.847418159371883695e-01,6.474144567251123583e-02,7.578485824190663855e-01,1.011635049455310353e+00
1.846970467004873440e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,8.926927764607204274e-01,6.450714947827507206e-02,7.662587634833013528e-01,1.019126789438139502e+00
1.875129348148287356e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.005287153319151416e-01,6.429778882720524336e-02,7.745050492305929346e-01,1.026552381433237349e+00
1.903288229291701272e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.082518663326212272e-01,6.411309315531626973e-02,7.825902037482013185e-01,1.033913528917041136e+00
1.931447110435115411e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.158645620814526156e-01,6.395284951170313037e-02,7.905169770385145345e-01,1.041212147124390697e+00
1.959605991578529327e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.233692292155410986e-01,6.381689869580382812e-02,7.982881077717656204e-01,1.048450350659316577e+00
1.987764872721943243e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.307683834427670222e-01,6.370513138839298262e-02,8.059063259215167863e-01,1.055630440964017369e+00
2.015923753865357160e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.380646244784180965e-01,6.361748432050511048e-02,8.133743552102280505e-01,1.062754893746608031e+00
2.044082635008771298e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.452606308656371636e-01,6.355393651421892276e-02,8.206949152977680573e-01,1.069826346433506270e+00
2.072241516152185437e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.523591546958610765e-01,6.351450564658919773e-02,8.278707236285463011e-01,1.076847585763175852e+00
2.100400397295599131e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.593630162302060338e-01,6.349924455797285872e-02,8.349044968965791957e-01,1.083821535563832761e+00
2.128559278439013269e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.662750984342823868e-01,6.350823794403957778e-02,8.417989520639648227e-01,1.090751244804599951e+00
2.156718159582426964e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.730983414330003356e-01,6.354159925572397394e-02,8.485568068917813678e-01,1.097639875974219414e+00
2.184877040725841102e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.798357368941342793e-01,6.359946782633511819e-02,8.551807799545174671e-01,1.104490693833751092e+00
2.213035921869254796e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.864903223495639084e-01,6.368200624982243985e-02,8.616735900999119568e-01,1.111307054599215860e+00
2.241194803012668935e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.930651754598494030e-01,6.378939801668959131e-02,8.680379553471377907e-01,1.118092395572561015e+00
2.269353684156083073e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,9.995634082368625162e-01,6.392184542832468619e-02,8.742765911973461312e-01,1.124850225276378790e+00
2.297512565299496767e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.005988161226667010e+00,6.407956778083408189e-02,8.803922083762322215e-01,1.131584114077101688e+00
2.325671446442910906e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.012342597665998767e+00,6.426279983382540695e-02,8.863875099917009059e-01,1.138297685340296628e+00
2.353830327586324600e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.018629897618341884e+00,6.447179055164913020e-02,8.922651881371095328e-01,1.144994607099574235e+00
2.381989208729738738e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.024853252100627277e+00,6.470680211624714462e-02,8.980279199527828604e-01,1.151678584248471582e+00
2.410148089873152433e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.031015857208547049e+00,6.496810919767463666e-02,9.036783631811047268e-01,1.158353351235989370e+00
2.438306971016566571e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.037120908247775919e+00,6.525599847409933874e-02,9.092191512385412455e-01,1.165022665257010592e+00
2.466465852159980710e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.043171593883889026e+00,6.557076837656029833e-02,9.146528878658308770e-01,1.171690299901947174e+00
2.494624733303394404e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.049171090315855981e+00,6.591272904654733866e-02,9.199821413846231977e-01,1.178360039247088764e+00
2.522783614446808542e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.055122555483221758e+00,6.628220248322624908e-02,9.252094386160982786e-01,1.185035672350345237e+00
2.550942495590222237e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.061029123317767775e+00,6.667952285266801060e-02,9.303372585265384798e-01,1.191720988108996959e+00
2.579101376733636375e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.066893898044116273e+00,6.710503693626004851e-02,9.353680256490466416e-01,1.198419770439185905e+00
2.607260257877050069e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.072719948542919299e+00,6.755910469530071460e-02,9.403041033401299265e-01,1.205135793745708783e+00
2.635419139020464208e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.078510302779863039e+00,6.804209991921734979e-02,9.451477869381970098e-01,1.211872818621529069e+00
2.663578020163878346e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.084267942312894695e+00,6.855441093163254507e-02,9.499012968868949525e-01,1.218634587738894437e+00
2.691736901307292040e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.089995796885097734e+00,6.909644132985560960e-02,9.545667718785807443e-01,1.225424821891614613e+00
2.719895782450706179e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.095696739108437789e+00,6.966861072685434642e-02,9.591462620838032693e-01,1.232247216133072421e+00
2.748054663594119873e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.101373579250737311e+00,7.027135547539245519e-02,9.636417225189680691e-01,1.239105435982506442e+00
2.776213544737534011e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.107029060130062970e+00,7.090512934237369613e-02,9.680550066190105607e-01,1.246003113641115378e+00
2.804372425880947706e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.112665852126396571e+00,7.157040411846635197e-02,9.723878600542025241e-01,1.252943844198590728e+00
2.832531307024361844e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.118286548316020923e+00,7.226767013754378799e-02,9.766419148464351441e-01,1.259931181785606702e+00
2.860690188167775982e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.123893659738245621e+00,7.299743668599430191e-02,9.808186838336967472e-01,1.266968635642794494e+00
2.888849069311189677e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.129489610797868915e+00,7.376023229028640105e-02,9.849195555089076404e-01,1.274059666086830189e+00
2.917007950454603815e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.135076734815174238e+00,7.455660486171902801e-02,9.889457892862049126e-01,1.281207680344143451e+00
2.945166831598017509e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.140657269724715039e+00,7.538712169369529703e-02,9.928985112050722206e-01,1.288416028244357747e+00
2.973325712741431648e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.146233353932368804e+00,7.625236929543378894e-02,9.967787101133185335e-01,1.295687997751419074e+00
3.001484593884845342e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.151807022336149844e+00,7.715295306233554973e-02,1.000587234333972120e+00,1.303026810338327568e+00
3.029643475028259481e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.157380202514995293e+00,7.808949677340180917e-02,1.004324788839127791e+00,1.310435616190862795e+00
3.057802356171673619e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.162954711094045246e+00,7.906264191600440028e-02,1.007991932938676616e+00,1.317917489249413876e+00
3.085961237315087313e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.168532250287773966e+00,8.007304684081568980e-02,1.011589078479775194e+00,1.325475422095772737e+00
3.114120118458501452e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.174114404628711084e+00,8.112138574786126322e-02,1.015116488562902930e+00,1.333112320694519237e+00
3.142278999601915146e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,1.179702637885511329e+00,8.220834750828015514e-02,1.018574276769282250e+00,1.340830999001740409e+00
