distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
2.177577752180860138e+00,5.347357527230349739e-01,-1.275232551727089936e+00,-1.126678272592199992e+00,-6.815716100594769733e-01,1.774883163428830013e+00,9.909293378227514992e-01,1.468788349866636533e-01,7.030468212488907298e-01,1.278811854396612269e+00
1.568079283432429971e+00,3.942165870101739800e-01,-6.299963434997180034e-01,-6.407209199399549471e-01,-3.810032915015609811e-01,1.733075385585169936e+00,8.956624323176404223e-01,8.682439868717081732e-02,7.254866108907855882e-01,1.065838253744495256e+00
3.225254541819590148e+00,-6.635516016013079943e-01,-1.783309977405559965e-01,1.755073303264470086e+00,6.189071543940779518e-01,1.090447924921229994e+00,4.291454719049244693e-01,1.237763539802135826e-01,1.865438181037058496e-01,6.717471257061431444e-01
2.257464682397240185e+00,-6.172505842031520418e-01,5.959524521322909774e-01,-2.744173082877010006e-01,1.814463343147360019e-01,8.660815722093889724e-01,6.823768728108690063e-01,5.663555576501042021e-02,5.713711835114485549e-01,7.933825621102894576e-01
4.137449539412740407e+00,6.483920167353099950e-01,-4.794412282466630204e-01,-5.621301673285949985e-01,-4.940884014540429803e-01,1.851037197983250060e+00,1.085040443849304870e+00,7.401637473069129503e-02,9.399683493771499032e-01,1.230112538321459725e+00
1.234247431170709897e+00,-3.877943533395850073e-01,4.238894632716579958e-01,-6.257642023149559973e-01,-9.012798236814419453e-03,1.245253906549919964e+00,4.603634718347414112e-01,4.842689113391922956e-02,3.654467652122597165e-01,5.552801784572231059e-01
2.507590781433239879e+00,-2.745876932131540160e-01,-3.719018602087689751e-01,1.262589382921309955e+00,2.975073682133360098e-01,3.243435202389799876e+00,8.091853026152965311e-01,9.706368097313733401e-02,6.189404879079474231e-01,9.994301173226456392e-01
3.022994096656160146e+00,4.169811859933130194e-01,4.884130840943959884e-01,4.440490183531730084e-01,-6.934753058439480089e-01,6.639286516268350091e-01,1.479885701445539992e+00,1.535888341482278818e-01,1.178851586515013317e+00,1.780919816376066667e+00
1.024576530667429930e+00,-1.431665053218419970e-01,2.303186008034459886e-01,-7.456898836354050042e-01,2.290611174526240024e-01,1.329798187915129937e+00,4.727701559932765418e-01,7.196223976713748971e-02,3.317241660496870748e-01,6.138161459368660644e-01
2.336569009278600006e+00,6.161071022040109924e-01,-6.268008879923850189e-03,-5.463576287422330369e-01,-1.264852703498599906e+00,1.928985364933770041e+00,1.440261510766176922e+00,2.145604003253843706e-01,1.019723126128423640e+00,1.860799895403930204e+00
