"site1","site2","taxSorensen","functionalDistance","distance","precip_PET_ratio","Temp_Isothermallity","Temp_ColdestPeriod_min","Rad_Jan_total","geogDistance100km"
"site_141","site_69",0.735437190082645,0.0609274,2.19380943097577,0.201935566564356,-0.414917607423927,-0.773699736642221,0.113000083554021,1.63233548376378
"site_166","site_97",0.896807216494845,0.0851243,1.9734849071573,-0.268796172867888,0.423889463271658,1.1388565371145,0.559388675471718,2.48923759569524
"site_102","site_4",0.613282899628253,0.115935,1.13948042178332,-0.350703622825686,1.06912567149903,0.51828872583726,0.0505056806855448,1.96133667660879
"site_39","site_90",0.646308839779006,0.176086,0.659471948243107,-0.776434899584907,0.811031188208083,-0.723662717678587,1.02363281106612,0.888113205233207
"site_150","site_6",0.890525,0.128219,3.87471671713292,0.601518863139309,0.466905210486817,0.673294708496343,-0.479208781723455,2.32729767233949
"site_132","site_32",0.869181045751634,0.0685741,1.87028278565859,-0.394526484399043,-0.0707916297026612,-0.0432680359013485,0.0207464412243647,1.58634150405695
"site_146","site_18",0.932484269662921,0.124564,1.7761622536151,0.132314819445071,0.0367477383352344,-0.192019391189978,0.139783399069084,1.89882212929384
"site_162","site_8",0.7919,0.0848327,1.73961580740258,-0.279068337589602,-0.199838871348136,1.09181086167587,-0.077459048997529,2.45327006417977
"site_157","site_58",0.914793617021277,0.169309,1.91801915046998,-0.310196565021726,0.0582556119428135,0.0456564488872834,0.380833238704639,1.59310392954405
"site_38","site_93",0.973925974025974,0.112386,6.01007502358022,1.2191822222895,-0.350393986601189,-0.4634158310036,-0.773825252389133,1.4754632116132
"site_140","site_41",0.818081818181818,0.0933251,2.53521698598095,0.40989396507822,-0.371901860208769,-0.48082001151269,-0.32446073652532,1.87645808778835
"site_125","site_90",0.922380620155039,0.0440102,4.95565606725646,0.701446044240001,-0.414917607423926,-1.17426782867175,-0.36909959571709,1.24374308708288
"site_106","site_55",0.652073913043478,0.066391,1.68096798409679,-0.647264476214115,0.595952452132291,-0.380474033264968,0.374881390812404,0.946054495080396
"site_137","site_14",0.843871631205674,0.179113,2.79443845554369,0.417735988730311,-0.0492837560950821,-0.274689248608155,-0.0179405700751687,2.12691892445299
"site_134","site_147",0.734748484848485,0.154476,0.449877335615448,-0.474689998701809,-0.0922995033102403,-0.316024177317244,0.886740309544695,0.281153528554179
"site_128","site_89",0.863147863247863,0.132213,4.47567438930186,0.545957906908796,-0.113807376917818,-0.466135234208146,-0.142929375812123,1.76836646719688
"site_152","site_23",0.7599,0.0417357,1.2569332696106,-0.330638818014259,-0.221346744955715,0.588449328514529,0.279651824536629,1.91675681415801
"site_29","site_66",0.873773873873874,0.0467961,2.12096711684255,-0.503909588121803,-0.0922995033102403,-0.289917906553609,0.0415779088471905,0.351675715293377
"site_155","site_28",0.560506060606061,0.154951,0.729561932836906,-0.152426287488006,-0.328886112993611,-0.185764763819523,0.136807475122966,1.76479150811495
"site_142","site_62",0.865753658536585,0.205258,2.54126833923013,0.242784791447632,0.122779232765551,0.473962453603171,-0.211375626572836,2.41131480656443
"site_107","site_35",0.789373684210526,0.21339,2.10182176204958,-0.382794984077851,0.552936704917133,-0.317383878919517,0.166566714584146,1.2722050588216
"site_1","site_95",0.960426315789474,0.0732997,4.03549662285238,0.171939820992533,0.509920957701975,0.0334191344668295,-0.386955139393797,1.90539122809721
"site_134","site_149",0.6639625,0.135066,0.515875835693937,-0.483147835338634,-0.0492837560950821,-0.172711628437706,0.868884765867987,0.436401149097004
