"","site1","site2","sor","distance","bio_4","bio_6","bio_7","bio_15"
"4736",7874,8384,0.9155672823219,1.24935361478282,0.0871947833667822,0.0285238251915421,0.0918128734342841,-0.368354796856883
"4737",7874,8398,0.709741550695825,0.991651444982111,0.734440573624143,0.439320739242015,0.828747228574718,-0.123974266739425
"4738",7874,8400,0.665399239543726,0.234021782941775,0.410817678495462,0.291385726621309,0.462685393364074,-0.368354796856883
"4739",7874,8456,0.772020725388601,1.86813865210476,0.896252021188483,0.841047675911083,0.994180695606342,0.120406263378033
"4740",7874,8475,0.633093525179856,0.347742941082866,0.542865928560914,0.333406188631897,0.598437325637996,-0.246164531798154
"4741",7874,8672,0.767634854771784,2.05182634777789,0.916894753753726,0.663728408156991,1.15257010524262,0.242596528436762
"4742",7874,8735,0.826262626262626,2.20991479356124,0.871815336355425,0.979749302196509,0.873910447910459,0.414811566872864
"4743",7874,8784,0.858778625954199,1.67512639374748,0.896252021188483,0.550183757881779,1.01457681489781,0.120406263378032
"4744",7874,8794,0.6,1.1078405519925,0.0871947833667834,0.17012897380832,0.101569200225271,-0.368354796856882
"4745",7874,9073,0.627906976744186,0.909301918558579,0.663718145038312,0.46338823078351,0.785516365758735,-0.0609724647357001
"4746",7874,9083,0.609984399375975,1.16741744779634,0.0871947833667845,0.143500313119672,0.0738272883830828,-0.368354796856883
"4747",7874,9325,0.92511013215859,2.4635458220711,0.847885917226752,1.02087239457261,0.875855876560899,0.583222056068426
"4748",7874,9438,0.942446043165468,1.53729862962609,0.712444520325604,0.782930830404901,0.826034416741561,0.181777140632178
"4749",7874,9463,0.730706075533662,0.903031579803345,0.572629126059801,0.507001604931672,0.775776717915348,-0.00178400168069637
"4750",7874,9847,0.751633986928105,1.62166228198318,0.734440573624143,0.712169051391165,0.89026185094413,0.242596528436762
"4751",7890,7892,0.720930232558139,1.13872745882965,-0.102108903832884,-0.254072314668275,-0.0688746994495589,-0.443284478371904
"4752",7890,7981,0.804123711340206,0.940615171743293,0.504231992350986,0.185161065111448,0.622034000007979,-0.329144007511275
"4753",7890,7994,0.665615141955836,1.34399349719363,-0.143013797906376,-0.296032003137423,-0.159782083600917,-0.451334272570003
"4754",7890,7999,0.809187279151943,0.315088960560968,0.352223446267026,0.035438451840888,0.415198690263455,-0.451334272570004
"4755",7890,8002,0.861660079051383,1.75495413808348,0.827854887479666,0.256075191300916,0.866903417607269,-0.217859714430998
"4756",7890,8195,0.680851063829787,1.90638520235896,-0.304825245470716,-0.395617720844496,-0.36438368444066,-0.381238070362318
"4757",7890,8274,0.802469135802469,0.587367423573955,0.0963295050275898,-0.0433060485767328,0.0967685355362937,-0.329144007511275
"4758",7890,8298,0.759562841530055,0.242675892287835,0.180609097222306,-0.0344803319440998,0.21839217411062,-0.451334272570004
"4759",7890,8308,0.802047781569966,2.37437373938927,-0.466636693035055,-0.522847352905647,-0.489665380217071,-0.498407231766094
"4760",7890,8384,0.923444976076555,0.842310637008399,0.0187976496579657,-0.170155555810614,-0.00906827848644687,-0.451334272570004
"4761",7890,8398,0.783783783783784,1.37696741053005,0.666043439915326,0.240641358239859,0.727866076653987,-0.206953742452546
"4762",7890,8400,0.735955056179775,0.312349598853078,0.342420544786646,0.0927063456191535,0.361804241443343,-0.451334272570004
"4763",7890,8456,0.867970660146699,2.3292506450098,0.827854887479666,0.642368294908927,0.893299543685611,0.0374267876649117
"4764",7890,8475,0.766839378238342,0.702450399064209,0.474468794852097,0.134726807629741,0.497556173717266,-0.329144007511275
"4765",7890,8672,0.884267631103074,2.46654778954474,0.84849762004491,0.465049027154835,1.05168895332189,0.159617052723641
"4766",7890,8735,0.92,2.66920376589007,0.803418202646608,0.781069921194353,0.773029295989728,0.331832091159743
"4767",7890,8784,0.909604519774011,2.07259893500203,0.827854887479666,0.351504376879623,0.913695662977084,0.0374267876649115
"4768",7890,8794,0.670175438596491,0.780294473361419,0.0187976496579669,-0.0285504071938354,0.000688048304539585,-0.451334272570003
"4769",7890,9073,0.768518518518518,1.32135766612986,0.595321011329496,0.264708849781354,0.684635213838004,-0.143951940448821
"4770",7890,9083,0.660297239915074,0.82443839016227,0.018797649657968,-0.0551790678824838,-0.0270538635376482,-0.451334272570004
"4771",7890,9325,0.985915492957746,2.91129167051375,0.779488783517935,0.822193013570459,0.774974724640168,0.500242580355305
"4772",7890,9438,0.983805668016194,2.00270898608161,0.644047386616787,0.584251449402745,0.72515326482083,0.0987976649190569
"4773",7890,9463,0.831435079726651,1.33623799741218,0.504231992350985,0.308322223929516,0.674895565994617,-0.0847634773938173
"4774",7890,9847,0.841628959276018,2.06618441460008,0.666043439915326,0.513489670389009,0.789380699023399,0.159617052723641
"4775",7892,7981,0.935251798561151,2.05032497167856,0.128099677440272,-0.0377200028941395,0.25739888322529,-0.321094213313175
"4776",7892,7994,0.710144927536232,0.216912678241415,-0.519146112817089,-0.51891307114301,-0.524417200383606,-0.443284478371904
"4777",7892,7999,0.942196531791908,1.44862170919383,-0.0239088686436881,-0.187442616164699,0.0505635734807663,-0.443284478371904
"4778",7892,8002,0.954545454545455,2.8646676174099,0.451722572568952,0.0331941232953288,0.50226830082458,-0.209809920232898
"4779",7892,8195,0.813953488372093,0.780523757829268,-0.68095756038143,-0.618498788850083,-0.729018801223349,-0.373188276164218
"4780",7892,8274,0.714285714285714,0.705027515542796,-0.279802809883124,-0.26618711658232,-0.267866581246395,-0.321094213313175
"4781",7892,8298,0.8984375,0.918122350951219,-0.195523217688408,-0.257361399949687,-0.146242942672069,-0.443284478371904
"4782",7892,8308,0.748633879781421,1.24132807145036,-0.842769007945769,-0.745728420911234,-0.85430049699976,-0.490357437567995
"4783",7892,8384,0.939393939393939,0.31813220062898,-0.357334665252748,-0.393036623816201,-0.373703395269136,-0.443284478371904
"4784",7892,8398,0.89237668161435,2.47018033545277,0.289911125004612,0.0177602902342723,0.363230959871298,-0.198903948254446
"4785",7892,8400,0.821138211382114,1.41902927275795,-0.033711770124068,-0.130174722386434,-0.00283087533934614,-0.443284478371904
"4786",7892,8456,0.973244147157191,3.36172635120648,0.451722572568952,0.41948722690334,0.528664426902922,0.0454765818630112
"4787",7892,8475,0.934782608695652,1.80829044269486,0.0983364799413833,-0.0881542603758458,0.132921056934576,-0.321094213313175
"4788",7892,8672,0.981941309255079,3.48708555880944,0.472365305134196,0.242167959149248,0.687053836539203,0.16766684692174
"4789",7892,8735,0.972093023255814,3.57832744333715,0.427285887735895,0.558188853188766,0.408394179207039,0.339881885357842
"4790",7892,8784,0.983606557377049,3.11646185339237,0.451722572568952,0.128623308874036,0.549060546194395,0.045476581863011
"4791",7892,8794,0.773913043478261,0.530593254724097,-0.357334665252747,-0.251431475199422,-0.36394706847815,-0.443284478371904
"4792",7892,9073,0.956521739130435,2.37732584290267,0.219188696418782,0.0418277817757668,0.320000097055315,-0.135902146250722
"4793",7892,9083,0.761772853185596,0.473247080485585,-0.357334665252746,-0.278060135888071,-0.391688980320337,-0.443284478371904
"4794",7892,9325,0.988505747126437,3.76185417059095,0.403356468607222,0.599311945564872,0.410339607857479,0.508292374553404
"4795",7892,9438,0.970802919708029,2.95558413942294,0.267915071706073,0.361370381397157,0.360518148038141,0.106847459117156
"4796",7892,9463,0.951367781155015,2.33723632979715,0.128099677440271,0.0854411559239292,0.310260449211928,-0.0767136831957178
"4797",7892,9847,0.939759036144578,3.01947148310182,0.289911125004612,0.290608602383422,0.42474558224071,0.16766684692174
"4798",7981,7994,0.958456973293769,2.2597705471143,0.0871947833667811,-0.0796796913632882,0.166491499073932,-0.329144007511275
"4799",7981,7999,0.702970297029703,0.642603346519019,0.582432027540182,0.251790763615023,0.741472272938305,-0.329144007511275
"4800",7981,8002,0.5893536121673,0.853477163388633,1.05806346875282,0.472427503075051,1.19317700028212,-0.0956694493722691
"4801",7981,8195,0.880794701986755,2.80543134071428,-0.074616664197559,-0.179265409070361,-0.038110101765811,-0.259047805303589
"4802",7981,8274,0.855513307984791,1.40639321580883,0.326538086300746,0.173046263197402,0.423042118211143,-0.206953742452546
"4803",7981,8298,0.606217616580311,1.15035873716134,0.410817678495462,0.181871979830035,0.544665756785469,-0.329144007511275
"4804",7981,8308,0.942492012779553,3.29143584189283,-0.236428111761898,-0.306495041131512,-0.163391797542222,-0.376216966707365
"4805",7981,8384,0.965065502183406,1.76081452625227,0.249006230931122,0.0461967559635213,0.317205304188402,-0.329144007511275
"4806",7981,8398,0.68271954674221,0.470709663426662,0.896252021188483,0.456993670013995,1.05413965932884,-0.0847634773938171
"4807",7981,8400,0.686170212765957,0.685217652536761,0.572629126059803,0.309058657393289,0.688077824118192,-0.329144007511275
"4808",7981,8456,0.678321678321678,1.44461672743102,1.05806346875282,0.858720606683062,1.21957312636046,0.159617052723641
"4809",7981,8475,0.522167487684729,0.275130452630384,0.704677376125254,0.351079119403876,0.823829756392115,-0.206953742452546
"4810",7981,8672,0.682373472949389,1.5752420088576,1.07870620131807,0.68140133892897,1.37796253599674,0.281807317782369
"4811",7981,8735,0.785507246376812,1.90190297924165,1.03362678391977,0.997422232968488,1.09930287866458,0.454022356218472
"4812",7981,8784,0.754010695187166,1.18632634488741,1.05806346875282,0.567856688653758,1.23996924565193,0.15961705272364
"4813",7981,8794,0.705084745762712,1.65205368803084,0.249006230931124,0.1878019045803,0.326961630979389,-0.329144007511275
"4814",7981,9073,0.725663716814159,0.45973937442953,0.825529592602652,0.481061161555489,1.01090879651285,-0.0217616753900922
"4815",7981,9083,0.763747454175153,1.70839737306131,0.249006230931125,0.161173243891651,0.299219719137201,-0.329144007511275
"4816",7981,9325,0.861842105263158,2.18435251900878,1.00969736479109,1.03854532534459,1.10124830731502,0.622432845414034
"4817",7981,9438,0.857677902621723,1.22080160072878,0.874255967889944,0.80060376117688,1.05142684749568,0.220987929977786
"4818",7981,9463,0.638344226579521,0.557440076422421,0.734440573624142,0.524674535703651,1.00116914866947,0.0374267876649115
"4819",7981,9847,0.584415584415584,1.26629366148566,0.896252021188483,0.729841982163144,1.11565428169825,0.281807317782369
"4820",7994,7999,0.991379310344828,1.65618293778636,-0.0648137627171792,-0.229402304633848,-0.040343810670592,-0.451334272570003
"4821",7994,8002,0.978021978021978,3.06985461942621,0.410817678495461,-0.00876556517381999,0.411360916673222,-0.217859714430998
"4822",7994,8195,0.662337662337662,0.575762285545784,-0.721862454454921,-0.660458477319232,-0.819926185374708,-0.381238070362318
"4823",7994,8274,0.791666666666667,0.898675260197499,-0.320707703956615,-0.308146805051469,-0.358773965397754,-0.329144007511275
"4824",7994,8298,0.841269841269841,1.12455648884556,-0.236428111761899,-0.299321088418836,-0.237150326823428,-0.451334272570004
"4825",7994,8308,0.487603305785124,1.03385847003498,-0.88367390201926,-0.787688109380383,-0.945207881151118,-0.498407231766094
"4826",7994,8384,0.873417721518987,0.508890855121485,-0.398239559326239,-0.43499631228535,-0.464610779420494,-0.451334272570003
