dist_pToPET,pToPET,dist_isothermality,isothermality,dist_tempColdest,tempColdest,dist_radJan,radJan,geogDistance100km,mean,sd,lower,upper
4.062041234171681614e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.600216882865396095e-01,1.598564363184357684e-01,1.467030731024054901e-01,7.733403034706737289e-01
4.238628857979578335e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.665635766148049091e-01,1.584046596267593698e-01,1.560904437463565553e-01,7.770367094832533184e-01
4.415216481787475611e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.737649601700452684e-01,1.570174080926575455e-01,1.660108403084364914e-01,7.815190800316540454e-01
4.591804105595372332e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.816248042670215335e-01,1.556916529455898979e-01,1.764691644936653425e-01,7.867804440403777244e-01
4.768391729403269608e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.901409396054279277e-01,1.544246672514206498e-01,1.874685917926434686e-01,7.928132874182123313e-01
4.944979353211166329e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.993100634398365822e-01,1.532140322315648784e-01,1.990105602659694162e-01,7.996095666137037483e-01
5.121566977019063049e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.091277432053039620e-01,1.520576411246151172e-01,2.110947666010583590e-01,8.071607198095496205e-01
5.298154600826960881e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.195884225801842282e-01,1.509537007617881288e-01,2.237191690870795058e-01,8.154576760732890062e-01
5.474742224634857601e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.306854299769453442e-01,1.499007310406978155e-01,2.368799971371776114e-01,8.244908628167131326e-01
5.651329848442754322e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.424109894426013545e-01,1.488975624777297835e-01,2.505717669862509989e-01,8.342502118989516546e-01
5.827917472250651043e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.547562339308966806e-01,1.479433320232727556e-01,2.647873031652820952e-01,8.447251646965112659e-01
6.004505096058547764e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.677112209239825180e-01,1.470374773018642278e-01,2.795177654123286448e-01,8.559046764356363912e-01
6.181092719866445595e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.812649503526707839e-01,1.461797294495223998e-01,2.947526806316068670e-01,8.677772200737347008e-01
6.357680343674342316e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,5.954053847751761275e-01,1.453701046836614885e-01,3.104799795951996289e-01,8.803307899551526816e-01
6.534267967482239037e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,6.101194717559715874e-01,1.446088947463762264e-01,3.266860380530741681e-01,8.935529054588690068e-01
6.710855591290135758e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,6.253931683921502005e-01,1.438966563300220491e-01,3.433557219853070053e-01,9.074306147989934512e-01
6.887443215098033589e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,6.412114679147817853e-01,1.432341995909476584e-01,3.604724367165244026e-01,9.219504991130391680e-01
7.064030838905930310e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,6.575584283021151943e-01,1.426225758336625293e-01,3.780181796681366668e-01,9.370986769360937219e-01
7.240618462713827030e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,6.744172028231791849e-01,1.420630644405755372e-01,3.959735965196511387e-01,9.528608091267072311e-01
7.417206086521723751e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,6.917700724373512244e-01,1.415571591015598873e-01,4.143180405982938574e-01,9.692221042764086469e-01
7.593793710329620472e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,7.095984799587836678e-01,1.411065534025545132e-01,4.330296352897768375e-01,9.861673246277904425e-01
7.770381334137518303e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,7.278830658995578684e-01,1.407131258100093596e-01,4.520853393119395047e-01,1.003680792487176232e+00
7.946968957945415024e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,7.466037058939127835e-01,1.403789240918950909e-01,4.714610146737984175e-01,1.021746397114027260e+00
8.123556581753311745e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,7.657395496123727829e-01,1.401061492197426817e-01,4.911314971416771424e-01,1.040347602083068423e+00
8.300144205561208466e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,7.852690610552730544e-01,1.398971387846486281e-01,5.110706690373617578e-01,1.059467453073184462e+00
8.476731829369105187e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,8.051700601267601787e-01,1.397543499814240531e-01,5.312515341631690591e-01,1.079088586090351409e+00
8.653319453177003018e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,8.254197653814192570e-01,1.396803422084374469e-01,5.516462946528818412e-01,1.099193236109956562e+00
8.829907076984899739e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,8.459948378286432646e-01,1.396777593559223596e-01,5.722264294910355265e-01,1.119763246166251003e+00
9.006494700792796460e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,8.668714256882364966e-01,1.397493118537713463e-01,5.929627744548446877e-01,1.140780076921628305e+00
9.183082324600693180e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,8.880252099768682905e-01,1.398977585761671805e-01,6.138256031675806135e-01,1.162224816786155968e+00
9.359669948408591011e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,9.094314508136998043e-01,1.401258887095434003e-01,6.347847089429947687e-01,1.184078192684404840e+00
9.536257572216487732e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,9.310650343261408501e-01,1.404365037005953776e-01,6.558094870729739290e-01,1.206320581579307660e+00
9.712845196024384453e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,9.529005200360196604e-01,1.408323994284047809e-01,6.768690171563462865e-01,1.228932022915693034e+00
9.889432819832281174e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,9.749121886120868385e-01,1.413163487392412321e-01,6.979321450831740270e-01,1.251892232140999539e+00
1.006602044364017789e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,9.970740898654828488e-01,1.418910845035329937e-01,7.189675642385582321e-01,1.275180615492407465e+00
1.024260806744807351e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.019360090873461244e+00,1.425592833545885896e-01,7.399438954984676187e-01,1.298776286248454870e+00
1.041919569125597134e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.041743924110513531e+00,1.433235502681861895e-01,7.608297655848685892e-01,1.322658082636158472e+00
1.059578331506386917e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.064199235474553307e+00,1.441864041393325080e-01,7.815938833614615167e-01,1.346804587587645097e+00
1.077237093887176478e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.086699632087739342e+00,1.451502645009400128e-01,8.022051136658969739e-01,1.371194150509581711e+00
1.094895856267966261e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.109218729762846634e+00,1.462174395157564144e-01,8.226325483119640847e-01,1.395804911213729183e+00
1.112554618648755822e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.131730200019748223e+00,1.473901153531943509e-01,8.428455739274873793e-01,1.420614826112009066e+00
1.130213381029545605e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.154207816546510390e+00,1.486703470355886236e-01,8.628139363567566278e-01,1.445601696736264152e+00
1.147872143410335388e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.176625500994568529e+00,1.500600508155295887e-01,8.825078013961304979e-01,1.470743200593006561e+00
1.165530905791124949e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.198957368006969615e+00,1.515609981144533658e-01,9.018978117026410501e-01,1.496016924311298180e+00
1.183189668171914732e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.221177769378861244e+00,1.531748110204612379e-01,9.209551397787572036e-01,1.521400398978965285e+00
1.200848430552704293e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.243261337251180043e+00,1.549029593156446005e-01,9.396515369925166894e-01,1.546871137509843397e+00
1.218507192933494077e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.265183026247270304e+00,1.567467589734010680e-01,9.579593786594042815e-01,1.572406673835136326e+00
1.236165955314283860e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.286918154460060082e+00,1.587073720379379438e-01,9.758517052657016411e-01,1.597984603654418523e+00
1.253824717695073421e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.308442443207804784e+00,1.607858077766447236e-01,9.933022599655811913e-01,1.623582626450028377e+00
1.271483480075863204e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.329732055474900143e+00,1.629829249780723466e-01,1.010285522517878398e+00,1.649178588431921888e+00
1.289142242456652765e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.350763632964192329e+00,1.652994352487430207e-01,1.026776739876656075e+00,1.674750526051728583e+00
1.306801004837442548e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.371514331687245569e+00,1.677359071608924279e-01,1.042751953651896546e+00,1.700276709722594592e+00
1.324459767218232331e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.391961856028075317e+00,1.702927710894129032e-01,1.058188024692825913e+00,1.725735687363324722e+00
1.342118529599021892e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.412084491218871030e+00,1.729703245831554492e-01,1.073062655035886381e+00,1.751106327401855678e+00
1.359777291979811675e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.431861134169981176e+00,1.757687381172249874e-01,1.087354407460220163e+00,1.776367860879742189e+00
1.377436054360601458e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.451271322606815017e+00,1.786880610786137635e-01,1.101042722892731973e+00,1.801499922320898062e+00
1.395094816741391019e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.470295262464032415e+00,1.817282278532776074e-01,1.114107935871608390e+00,1.826482589056456440e+00
1.412753579122180803e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.488913853501451889e+00,1.848890638912432938e-01,1.126531288274615017e+00,1.851296418728288762e+00
1.430412341502970364e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.507108713103417319e+00,1.881702916438528772e-01,1.138294941481465816e+00,1.875922484725368822e+00
1.448071103883760147e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.524862198236561994e+00,1.915715362801161670e-01,1.149381987127534366e+00,1.900342409345589623e+00
1.465729866264549930e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.542157425538850157e+00,1.950923311094247548e-01,1.159776456564377778e+00,1.924538394513322537e+00
1.483388628645339491e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.558978289525015271e+00,1.987321226474171587e-01,1.169463329136077645e+00,1.948493249913952896e+00
1.501047391026129274e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.575309478893436310e+00,2.024902752836902353e-01,1.178428539337403436e+00,1.972190418449469185e+00
1.518706153406918835e+00,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,1.591136490930792347e+00,2.063660755176744410e-01,1.186658982916150462e+00,1.995613998945434231e+00
